LodgingRevenue,OtherRevenue,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,req_room
418.5,165.5,1,10,5,155,0
780.0,216.5,1,15,5,155,0
693.0,112.5,1,9,3,153,1
1159.0,504.44,1,14,7,157,1
1159.0,98.0,1,14,7,157,1
366.0,14.0,1,2,2,152,1
362.0,24.0,1,6,2,152,1
387.0,62.0,1,12,4,154,0
350.4,28.0,1,4,4,154,1
492.0,252.0,1,8,4,154,1
492.0,249.5,1,8,4,154,1
460.8,102.0,1,8,2,152,1
363.1,21.0,1,3,3,153,0
331.44,178.76,1,8,4,154,0
2273.04,325.5,1,12,6,156,1
656.64,205.5,1,8,8,158,1
748.68,283.5,1,12,6,156,0
306.0,68.0,1,6,2,152,1
185.0,31.0,1,3,1,151,1
126.0,7.0,1,1,1,151,0
294.12,34.0,1,6,3,153,1
330.0,120.0,1,8,4,154,0
520.5,79.0,1,10,5,155,0
1176.0,179.2,1,16,8,158,1
636.0,173.0,1,12,3,153,1
548.0,142.0,1,8,4,154,1
258.0,62.5,1,4,2,152,1
548.0,56.0,1,8,4,154,1
258.0,76.5,1,4,2,152,1
516.0,8.0,1,8,4,154,0
1872.0,255.0,1,12,4,154,1
548.0,446.25,1,8,4,154,1
175.0,26.0,1,2,1,151,0
233.0,21.0,1,3,1,151,1
432.0,8.0,1,8,4,154,1
1296.0,111.0,1,8,4,154,1
189.0,24.0,1,2,1,151,1
2672.0,132.0,1,8,4,154,1
258.0,69.5,1,4,2,152,0
815.0,320.0,1,20,5,155,0
740.0,94.0,1,12,4,154,1
622.0,73.5,1,8,4,154,0
555.0,254.0,1,9,3,153,1
1161.0,189.0,1,3,3,153,1
516.0,10.0,1,10,5,155,1
2030.0,390.0,1,24,12,162,0
2329.0,408.0,2,14,7,150,1
137.0,14.0,1,2,1,151,1
2329.0,561.0,2,14,7,150,1
1561.5,333.0,1,10,5,155,0
201.0,35.0,1,3,1,150,0
387.0,63.0,1,6,3,152,1
552.0,44.0,1,8,4,153,0
906.0,311.0,1,12,6,155,1
1176.0,242.0,1,16,8,157,1
831.0,30.0,1,2,1,150,0
985.0,202.3,1,10,5,154,1
536.0,70.0,1,10,5,154,1
397.44,457.0,1,8,4,153,1
452.16,738.9,1,12,4,153,1
536.0,70.0,1,10,5,154,1
685.0,110.0,1,10,5,154,1
536.0,70.0,1,10,5,154,1
685.0,120.0,1,10,5,154,1
536.0,110.0,1,10,5,154,1
1029.0,289.5,1,14,7,156,1
2352.0,384.0,2,12,6,149,1
357.0,42.0,1,6,3,152,0
357.0,42.0,1,6,3,152,0
714.0,144.0,1,4,2,151,0
238.0,31.0,1,4,2,151,0
586.0,94.5,1,9,3,152,0
444.0,152.0,1,8,2,151,0
478.0,175.0,1,9,3,152,1
1305.0,460.5,1,9,3,152,1
193.5,185.5,1,6,2,151,0
576.0,291.0,1,12,4,153,1
561.0,112.0,1,9,3,152,1
208.2,28.0,1,4,2,151,0
231.0,31.0,1,3,1,150,1
411.0,42.0,1,6,3,152,1
312.0,141.0,1,6,2,151,1
279.5,37.0,1,4,1,150,1
411.0,51.5,1,6,3,152,1
411.0,87.0,1,6,3,152,1
740.0,196.5,1,12,4,153,1
103.2,2.0,1,2,1,150,1
1112.0,14.0,1,16,8,157,1
570.0,261.0,1,10,5,154,1
1141.0,444.0,1,21,7,156,1
959.0,150.0,1,14,7,156,1
918.12,128.5,1,21,7,156,0
228.0,69.5,1,4,2,151,0
774.0,190.5,1,6,2,151,0
129.0,12.0,1,2,1,150,1
389.6,100.5,1,6,2,151,1
586.0,148.5,1,12,4,153,1
641.4,240.0,1,15,5,154,1
654.0,185.5,1,12,4,153,1
676.0,40.0,1,8,4,153,1
558.0,30.0,1,6,3,152,1
412.0,173.5,1,6,2,151,1
570.0,70.0,1,10,5,154,1
160.2,172.0,1,4,2,151,0
968.0,139.8,1,16,8,156,0
493.2,90.0,1,12,3,151,1
203.0,22.0,1,1,1,149,1
129.0,2.0,1,2,1,149,1
411.0,42.0,1,6,3,151,1
925.0,105.0,1,15,5,153,1
258.0,24.0,1,4,2,150,1
912.0,215.0,1,8,4,152,0
340.8,170.5,1,6,3,151,0
180.3,28.0,1,3,1,149,0
387.0,112.5,1,6,3,151,1
387.0,6.0,1,6,3,151,1
258.0,83.0,1,4,2,150,1
387.0,36.0,1,6,3,151,1
742.92,413.5,1,18,6,154,0
444.0,42.0,1,8,2,150,0
160.2,68.0,1,4,2,150,0
387.0,24.0,1,6,3,151,1
705.0,68.0,1,9,3,151,0
1480.0,200.5,1,24,8,156,1
381.12,135.5,1,8,4,152,0
959.0,98.0,1,14,7,155,1
411.0,44.5,1,6,3,151,1
312.3,45.0,1,6,3,151,0
936.9,126.0,1,6,3,151,0
624.0,326.5,1,12,4,152,1
577.5,496.5,1,14,7,155,0
648.9,89.6,1,14,7,155,0
312.0,88.0,1,6,3,151,0
268.0,33.5,1,2,1,149,1
387.0,6.0,1,6,3,151,0
756.0,311.5,1,8,4,152,0
408.15,196.5,1,9,3,151,0
2820.0,252.0,1,12,4,152,0
680.25,103.5,1,15,5,153,1
541.0,61.0,1,8,4,152,1
550.0,68.0,1,8,2,150,0
306.0,103.0,1,6,2,150,0
626.4,84.0,1,12,4,152,0
740.0,109.5,1,12,4,152,1
185.0,21.0,1,3,1,149,1
845.95,183.5,1,21,7,155,1
412.8,104.0,1,8,4,152,0
497.16,76.14,1,12,6,154,0
1032.0,126.0,1,12,6,154,0
720.0,92.5,1,15,5,153,1
834.0,21.99,1,12,6,154,1
352.0,4.0,1,4,2,150,1
238.0,45.0,1,4,2,150,0
973.0,427.75,1,14,7,155,1
1056.0,12.0,1,6,2,150,1
179.0,2.0,1,2,1,149,0
903.0,201.75,1,14,7,155,1
825.0,228.5,1,12,3,151,0
1464.0,12.0,1,2,2,150,0
3904.0,120.0,1,4,2,150,0
696.0,32.0,1,8,4,152,0
201.0,2.0,1,3,1,148,1
186.4,99.5,1,3,1,148,1
371.52,47.5,1,8,4,151,0
179.0,4.0,1,1,1,148,0
402.0,26.0,1,6,2,149,0
540.0,133.0,1,10,5,152,1
193.0,17.9,1,2,1,148,0
264.0,4.0,1,6,2,149,0
186.0,30.0,1,4,1,148,1
387.0,12.0,1,6,3,150,1
394.0,38.0,1,4,2,149,1
645.0,10.0,1,10,5,152,1
777.6,19.0,1,18,9,156,1
432.0,89.5,1,8,4,151,1
512.0,56.0,1,8,4,151,1
777.6,20.5,1,18,9,156,1
311.0,74.0,1,4,1,148,0
278.0,57.0,1,4,2,149,0
404.0,133.5,1,6,2,149,1
258.0,105.5,1,6,2,149,1
228.0,36.0,1,4,2,149,1
567.0,6.0,1,6,3,150,1
662.88,99.52,1,16,8,155,1
497.16,398.14,1,12,6,153,1
540.0,12.5,1,10,5,152,1
1620.0,15.0,1,5,5,152,1
330.54,85.5,1,6,3,150,1
1584.0,210.5,1,20,10,157,0
3924.0,807.0,1,30,10,157,0
393.08,90.5,1,8,4,151,1
381.08,75.0,1,8,4,151,1
393.08,132.0,1,8,4,151,1
311.5,33.0,1,5,1,148,1
866.74,14.0,1,21,7,154,0
358.0,43.0,1,4,2,149,0
190.56,36.0,1,4,2,149,0
190.56,62.5,1,4,2,149,0
1144.0,169.5,1,18,6,153,1
3102.0,13.5,1,12,6,153,1
972.0,249.0,1,6,3,150,0
770.56,64.5,2,8,5,147,0
324.0,201.0,1,6,3,150,0
317.34,102.0,1,6,3,150,0
815.0,105.0,1,15,5,152,0
3162.0,569.5,2,21,9,147,1
2466.0,234.0,1,12,6,147,1
756.0,40.5,1,8,4,150,1
540.0,63.0,1,9,3,149,1
618.0,84.0,1,12,6,152,0
387.0,81.0,1,6,3,149,1
369.0,132.0,1,6,3,149,1
387.0,54.0,1,3,3,149,1
796.9,257.99,1,10,5,151,0
681.4,121.5,1,15,5,151,1
411.0,76.5,1,6,3,149,1
358.0,74.0,1,4,2,148,1
274.0,38.0,1,4,2,148,1
503.0,42.0,1,9,3,149,1
564.0,215.0,1,9,3,149,1
555.0,73.0,1,9,3,149,1
625.8,253.5,1,15,3,149,0
705.0,60.0,1,9,3,149,1
666.0,251.5,1,12,3,149,0
815.0,125.0,1,8,4,150,1
556.96,56.0,1,8,4,150,1
852.0,304.0,1,16,4,150,1
922.0,169.5,1,15,5,151,1
350.0,140.0,1,6,2,148,1
617.61,64.5,1,14,7,153,0
1852.83,75.0,1,14,7,153,0
822.0,84.0,1,12,6,152,0
226.0,13.5,1,4,2,148,0
822.0,396.0,1,4,2,148,1
324.0,89.0,1,3,3,149,0
936.0,164.5,1,6,2,148,1
936.0,113.5,1,6,2,148,1
449.8,114.5,1,8,4,150,0
318.0,28.0,1,4,2,148,1
872.4,121.5,1,12,6,152,1
128.0,14.0,1,2,1,147,1
418.5,66.5,1,10,5,151,0
418.5,64.0,1,10,5,151,0
548.0,355.0,1,8,4,150,1
114.0,14.0,1,2,1,147,0
595.0,73.0,1,10,5,151,1
714.0,86.0,1,9,3,149,0
864.0,38.0,1,16,8,154,1
864.0,246.5,1,16,8,154,1
157.5,21.0,1,3,1,146,0
143.0,22.5,1,2,1,146,1
411.0,72.0,1,6,3,148,1
762.24,132.0,1,16,8,153,0
411.0,42.0,1,6,3,148,1
409.2,380.47,2,10,5,145,1
833.0,98.0,1,14,7,152,0
2625.0,1062.0,1,21,7,152,0
624.0,127.0,1,12,4,149,0
756.0,177.0,1,21,7,152,1
409.2,208.5,2,10,5,145,1
685.0,424.5,1,10,5,150,1
409.2,310.0,2,10,5,145,1
780.0,225.0,1,15,5,150,1
1599.0,206.0,11,26,26,13,1
369.0,56.0,1,6,3,148,1
369.0,42.0,1,6,3,148,1
685.72,312.0,1,14,7,152,0
685.72,98.0,1,14,7,152,0
903.0,110.0,1,14,7,152,1
2709.0,487.5,1,14,7,152,1
548.0,56.0,1,8,4,149,1
1644.0,156.0,1,8,4,149,1
1644.0,168.0,1,8,4,149,1
1872.0,204.0,1,12,4,149,1
197.0,24.0,1,2,1,146,0
761.88,98.0,1,14,7,152,1
616.0,60.0,1,8,2,147,0
411.0,433.5,1,6,3,148,1
903.0,85.5,1,14,7,152,1
903.0,183.0,1,14,7,152,1
228.0,97.5,1,4,2,147,1
684.0,84.0,1,4,2,147,1
684.0,91.5,1,4,2,147,1
684.0,99.0,1,4,2,147,1
444.0,62.0,1,8,2,147,1
272.0,83.0,1,6,2,147,1
745.74,110.21,1,18,9,154,0
572.8,23.0,1,8,4,149,1
135.0,5.5,1,3,1,146,1
1316.0,164.0,1,21,7,152,1
152.5,27.0,1,3,1,146,1
139.24,23.0,1,2,1,146,1
459.0,93.0,1,9,3,148,0
1530.0,105.0,1,5,5,150,0
775.0,272.5,1,20,5,150,0
840.0,66.0,1,12,6,151,1
2808.0,288.0,1,18,6,151,1
714.0,334.5,1,12,6,151,0
273.48,29.0,1,2,1,146,0
334.8,51.2,1,8,4,149,0
3535.84,312.0,1,12,4,149,0
1497.36,497.5,1,8,4,149,0
548.0,128.5,1,8,4,149,1
2220.0,259.5,1,12,4,149,1
378.0,104.0,1,2,2,147,1
1200.8,158.0,1,32,8,153,0
745.74,268.21,1,18,9,154,0
948.01,554.21,1,21,7,152,0
642.39,400.95,1,14,7,152,1
1071.0,147.0,1,21,7,151,1
456.0,74.5,1,8,4,148,1
456.0,56.0,1,8,4,148,1
1704.0,160.0,1,32,8,152,0
206.0,17.0,1,3,1,145,1
411.0,193.6,1,6,3,147,1
209.0,63.0,1,2,1,145,1
645.0,192.0,1,10,5,149,1
74.0,36.5,1,1,1,145,1
358.0,23.0,1,2,2,146,0
342.0,78.5,1,6,3,147,1
895.0,237.5,1,10,5,149,0
370.8,51.2,1,8,4,148,0
274.0,28.0,1,4,2,146,1
556.0,96.0,1,8,4,148,0
556.0,40.0,1,4,4,148,0
556.0,144.0,1,8,4,148,1
556.0,160.0,1,8,4,148,1
143.2,2.0,1,2,1,145,1
822.0,84.0,1,12,6,150,1
374.0,48.0,1,4,2,146,1
367.9,139.0,1,6,2,146,0
210.68,82.0,1,4,2,146,0
847.5,252.0,1,15,5,149,1
404.96,108.99,1,8,4,148,1
544.0,118.0,1,8,2,146,1
347.04,60.0,1,8,4,148,1
335.04,820.5,1,8,4,148,1
636.0,142.5,1,8,4,148,1
620.2,116.5,1,10,5,149,1
408.0,56.5,1,2,1,145,0
258.0,11.0,1,2,2,146,0
459.0,108.0,1,9,3,147,0
312.0,91.0,1,6,2,146,1
895.0,310.0,1,10,5,149,1
935.0,90.0,1,10,5,149,1
411.0,154.0,1,6,3,147,1
835.2,84.0,1,12,6,150,1
580.02,295.83,1,14,7,151,0
356.4,68.6,1,9,3,147,0
400.5,159.0,1,10,5,149,1
370.8,58.7,1,8,4,148,0
848.0,362.9,1,16,4,148,0
903.0,38.0,1,14,7,151,0
774.0,12.0,1,12,6,150,1
2160.0,373.5,1,45,9,153,0
642.39,88.83,1,14,7,151,0
441.0,100.0,1,6,3,147,1
408.0,250.5,1,2,1,145,0
404.96,102.5,1,8,4,148,1
404.96,72.0,1,8,4,148,1
528.9,8.0,1,8,4,148,0
923.27,124.87,1,21,7,151,1
153.2,7.0,1,1,1,145,1
147.2,150.0,1,2,1,145,1
580.02,88.83,1,14,7,151,1
214.4,31.0,1,4,2,146,1
1295.0,185.0,1,21,7,151,0
560.0,10.0,1,10,5,148,0
740.0,140.5,1,12,4,147,1
119.0,14.0,1,2,1,144,1
604.0,395.0,1,8,4,147,0
88.8,14.0,1,2,1,144,1
156.0,18.0,1,3,1,144,1
496.0,91.5,1,8,2,145,0
387.0,86.5,1,6,3,146,1
1947.0,284.0,1,22,11,154,0
342.0,126.0,1,6,3,146,1
5313.0,60.0,1,22,11,154,0
624.0,68.0,1,12,4,147,1
972.0,264.0,1,16,4,147,1
570.0,220.5,1,10,5,148,1
468.0,130.5,1,9,3,146,0
324.0,140.0,1,6,3,146,1
459.0,108.0,1,9,3,146,1
147.0,53.5,1,2,1,144,1
153.0,47.5,1,3,1,144,0
626.4,159.5,1,12,4,147,1
274.0,39.5,1,4,2,145,1
441.0,42.0,1,6,3,146,1
334.8,226.2,1,8,4,147,0
358.0,43.5,1,4,2,145,1
187.0,24.0,1,2,1,144,1
1071.0,126.0,1,6,3,146,1
375.0,28.0,1,6,3,146,1
895.0,145.3,1,10,5,148,1
2702.0,323.0,1,28,14,157,1
358.0,96.5,1,4,2,145,1
684.0,138.0,1,12,3,146,0
1687.5,259.5,1,10,5,148,1
334.8,202.2,1,8,4,147,0
334.8,179.7,1,8,4,147,0
2466.0,258.0,1,12,6,149,1
822.0,158.5,1,12,6,149,1
1900.0,511.5,1,30,10,153,1
1764.0,198.0,1,8,4,147,0
1764.0,168.0,1,8,4,147,0
1764.0,300.0,1,8,4,147,0
412.0,54.0,1,6,2,145,1
1064.25,162.5,1,33,11,154,0
137.0,52.0,1,2,1,144,1
137.0,27.5,1,2,1,144,1
258.0,24.0,1,4,2,145,1
935.0,70.0,1,10,5,148,1
624.0,72.0,1,12,4,147,1
548.0,56.0,1,8,4,147,1
1764.0,177.0,1,8,4,147,0
588.0,310.5,1,8,4,147,0
371.52,42.5,1,8,4,147,0
214.0,25.0,1,4,1,144,1
240.3,43.9,1,6,3,146,0
235.0,49.0,1,3,1,144,0
1008.0,738.0,1,16,8,151,1
179.0,26.0,1,2,1,144,1
189.0,2.0,1,2,1,144,0
137.0,14.0,1,2,1,144,1
512.0,56.0,1,8,4,146,1
512.0,56.0,1,8,4,146,1
500.0,28.0,1,4,4,146,1
512.0,95.8,1,8,4,146,1
1561.5,470.5,1,27,9,151,1
417.0,6.0,1,6,3,145,0
610.44,63.0,1,12,3,145,1
716.0,8.0,1,8,4,146,1
249.0,110.0,1,6,3,145,1
249.0,193.5,1,6,3,145,1
249.0,110.0,1,6,3,145,1
249.0,110.0,1,6,3,145,1
249.0,132.5,1,6,3,145,1
249.0,225.5,1,6,3,145,1
249.0,110.0,1,6,3,145,1
249.0,236.0,1,6,3,145,1
237.0,55.0,1,3,3,145,0
249.0,110.0,1,6,3,145,1
249.0,110.0,1,6,3,145,1
249.0,116.0,1,6,3,145,1
249.0,123.5,1,6,3,145,0
249.0,110.0,1,6,3,145,1
834.0,78.0,1,12,6,148,0
1169.0,205.0,1,14,7,149,0
684.0,84.0,1,4,2,144,0
306.0,81.0,1,6,2,144,0
588.0,123.5,1,8,4,146,0
1233.0,234.0,1,18,9,151,1
2405.0,255.0,1,39,13,155,1
318.0,28.0,1,4,2,144,1
936.0,366.0,1,6,2,144,1
412.5,140.0,1,10,5,147,0
146.0,20.0,1,4,1,143,1
376.0,79.0,1,4,2,144,0
374.0,68.0,1,4,2,144,1
376.0,179.5,1,4,2,144,0
374.0,28.0,1,4,2,144,1
272.0,30.0,1,4,1,143,0
235.0,16.5,1,3,1,143,0
137.0,24.0,1,2,1,143,1
645.0,37.0,1,10,5,147,1
330.0,62.0,1,8,4,146,0
441.0,47.0,1,6,3,145,1
774.0,199.0,1,18,6,148,1
274.0,48.0,1,4,2,144,1
798.0,98.0,1,14,7,149,1
534.0,178.0,1,6,3,145,0
798.0,293.0,1,14,7,149,1
354.0,28.0,1,4,2,144,1
196.56,44.5,1,4,2,144,1
196.56,22.0,1,4,2,144,1
387.0,253.5,1,9,3,145,1
238.0,75.5,1,4,2,144,1
798.0,194.5,1,14,7,149,1
512.64,148.5,1,12,4,146,0
363.0,42.0,1,6,3,145,1
1089.0,126.0,1,6,3,145,1
195.0,10.5,1,2,1,143,0
331.44,92.26,1,8,4,146,0
915.6,134.5,1,21,7,149,1
809.92,251.5,1,16,8,150,1
302.0,78.0,1,6,2,144,0
594.0,155.0,1,15,5,147,0
822.0,84.0,1,12,6,147,1
588.0,118.0,1,8,4,145,0
984.0,117.5,1,16,8,149,1
288.0,6.0,1,6,3,144,1
324.0,30.0,1,6,3,144,1
156.0,27.0,1,3,1,142,1
103.2,12.0,1,2,1,142,1
453.0,100.98,1,9,3,144,0
339.0,6.0,1,6,3,144,1
453.0,210.5,1,6,3,144,1
82.5,20.0,1,2,1,142,0
660.0,48.0,1,8,4,145,0
2244.0,24.0,1,12,4,145,0
833.0,207.5,1,14,7,148,1
2499.0,294.0,1,14,7,148,1
354.0,68.0,1,4,2,143,1
235.0,23.0,1,3,1,142,0
349.4,103.0,1,8,2,143,0
274.0,28.0,1,4,2,143,1
382.0,76.0,1,4,2,143,1
238.0,52.0,1,4,2,143,0
720.0,84.0,1,4,2,143,1
313.2,42.0,1,6,2,143,1
357.0,66.0,1,6,3,144,0
882.0,42.0,1,2,2,143,1
357.0,42.0,1,6,3,144,0
185.0,42.0,1,3,1,142,1
588.0,184.25,1,8,4,145,1
588.0,188.75,1,8,4,145,1
2335.0,280.0,1,9,3,144,0
1319.57,98.0,1,21,7,148,1
358.0,24.0,1,4,2,143,1
798.0,96.0,1,18,6,147,1
652.0,99.0,1,16,4,145,0
387.0,51.0,1,9,3,144,1
274.0,155.5,1,4,2,143,1
369.0,48.0,1,6,3,144,1
411.0,116.0,1,6,3,144,1
544.0,179.5,1,8,2,143,0
411.0,107.0,1,6,3,144,1
618.0,282.0,1,9,3,144,1
370.0,135.0,1,6,2,143,1
387.0,25.5,1,6,3,144,1
163.0,40.0,1,3,1,142,0
1110.0,126.0,1,18,6,147,1
1110.0,126.0,1,18,6,147,0
463.5,64.0,1,10,5,146,0
1112.0,32.0,1,16,8,149,0
157.5,23.0,1,2,1,142,1
458.2,62.0,1,8,2,143,0
544.0,120.5,1,8,2,143,0
278.4,45.5,1,4,2,143,0
562.2,205.0,1,12,3,144,0
869.4,408.0,1,14,7,148,1
801.2,532.5,1,15,5,146,1
183.0,14.0,1,2,1,142,1
720.0,84.0,1,4,2,143,1
939.6,126.0,1,6,2,143,1
846.0,84.0,1,4,2,143,1
129.0,23.0,1,2,1,142,1
1432.0,238.5,1,8,8,149,1
1740.0,265.5,1,20,10,141,0
442.3,75.2,2,8,4,141,0
1860.0,531.5,1,24,8,148,0
1214.5,395.5,1,21,7,147,1
362.0,34.5,1,4,2,142,0
258.0,17.0,1,6,2,142,0
155.0,2.0,1,2,1,141,0
662.88,368.8,1,16,8,148,1
167.0,107.1,1,2,1,141,1
618.0,147.0,1,9,3,143,1
318.0,4.0,1,2,2,142,0
806.4,171.0,1,14,7,147,0
342.0,42.0,1,6,3,143,1
251.1,38.4,1,6,3,143,1
92.0,14.0,1,2,1,141,0
272.0,50.0,1,4,2,142,0
248.58,121.07,1,6,3,143,0
258.0,4.0,1,4,2,142,1
480.6,12.0,1,12,6,146,0
480.6,72.0,1,12,6,146,0
216.0,74.5,1,4,2,142,1
387.0,12.0,1,6,3,143,1
165.0,48.0,1,4,2,142,0
645.0,80.0,1,10,5,145,1
312.0,183.0,1,6,2,142,1
274.0,73.0,1,4,2,142,1
159.0,41.0,1,2,1,141,0
378.0,41.0,1,4,2,142,1
274.0,48.0,1,4,2,142,1
274.0,28.0,1,4,2,142,1
728.7,98.0,1,14,7,147,0
649.0,195.5,1,9,3,143,1
215.0,474.0,1,3,1,141,0
816.0,48.0,1,4,2,142,0
163.0,14.0,1,2,1,141,1
185.0,21.0,1,3,1,141,1
463.5,86.0,1,10,5,145,0
465.0,70.0,1,10,5,145,0
742.0,159.2,1,4,4,144,1
959.0,224.0,1,14,7,147,1
215.0,54.1,1,3,1,141,1
331.44,50.76,1,8,4,144,1
1480.0,632.5,1,24,8,148,1
416.4,56.0,1,8,4,144,1
2536.0,224.0,1,27,9,149,1
444.0,142.74,1,8,2,142,1
576.0,51.0,1,9,3,143,0
300.24,115.0,1,3,3,143,0
300.24,88.5,1,6,3,143,0
234.7,20.0,1,4,1,141,0
1200.0,431.0,1,16,8,148,1
685.0,65.0,1,10,5,145,0
685.0,97.6,1,10,5,145,0
392.0,54.0,1,6,2,142,1
519.0,153.5,1,9,3,143,1
814.0,82.5,1,12,3,143,1
312.0,54.0,1,6,2,142,1
822.0,144.0,1,4,2,142,1
624.0,71.5,1,12,4,144,1
541.0,69.5,1,6,3,143,1
497.16,76.14,1,12,6,145,0
179.0,2.0,1,2,1,140,0
561.0,42.0,1,6,3,142,1
1514.48,403.0,1,33,11,150,0
665.0,201.0,1,9,3,142,1
411.0,213.5,1,6,3,142,1
522.0,123.5,1,12,3,142,1
1372.0,758.25,2,15,5,139,1
870.0,48.0,2,4,2,139,1
400.0,70.0,1,10,5,144,1
830.0,150.5,1,15,5,144,1
436.0,56.0,1,6,2,141,0
298.0,30.5,2,4,2,139,1
600.0,127.5,1,10,5,144,1
416.4,79.0,1,8,4,143,0
1917.0,352.5,1,15,5,144,1
452.0,75.0,1,4,4,143,1
370.0,42.0,1,6,2,141,0
461.0,42.0,1,6,3,142,0
798.0,116.0,1,14,7,146,1
526.0,60.0,1,8,2,141,0
1221.0,276.0,1,6,2,141,1
407.0,108.0,1,6,2,141,1
1356.0,240.0,1,8,4,143,1
540.8,52.0,1,4,4,143,1
256.32,60.0,1,6,2,141,0
460.0,62.0,1,6,2,141,0
563.0,114.0,1,6,3,142,0
784.0,177.0,1,12,4,143,1
1200.0,141.0,1,18,9,148,1
855.0,70.0,1,10,5,144,1
993.6,354.0,1,16,8,147,1
387.0,21.0,1,6,3,142,1
582.0,79.5,1,12,3,142,0
734.16,99.52,1,16,8,147,0
596.0,161.5,1,8,4,143,0
82.5,17.0,1,2,1,140,0
281.36,4.0,1,6,2,141,1
430.0,50.5,1,6,2,141,0
1200.0,244.5,1,21,7,146,0
294.12,6.0,1,6,3,142,1
387.0,8.5,1,6,3,142,1
882.0,266.0,1,14,7,146,0
497.0,163.0,1,6,3,142,1
497.0,114.0,1,6,3,142,1
1288.0,186.0,1,30,10,149,1
294.12,18.0,1,6,3,142,1
269.56,30.5,1,4,2,141,1
1078.0,324.5,1,6,6,145,0
920.7,132.8,1,22,11,149,1
920.7,225.3,1,22,11,149,0
258.0,24.0,1,4,2,140,0
258.0,4.0,1,4,2,140,0
559.2,184.0,1,12,3,141,0
760.25,141.0,1,15,5,143,0
432.0,135.5,1,8,4,142,1
331.44,149.76,1,8,4,142,0
258.0,9.5,1,4,2,140,1
766.0,8.0,1,8,4,142,1
278.1,38.4,1,6,3,141,0
745.74,416.15,1,18,9,147,1
307.44,42.0,1,6,3,141,0
547.0,36.0,1,6,3,141,0
822.0,120.0,1,12,6,144,1
411.0,106.5,1,6,3,141,1
531.0,49.5,1,6,3,141,1
760.0,264.0,1,10,5,143,1
433.8,238.25,1,9,3,141,1
555.0,93.0,1,9,3,141,1
326.0,25.5,1,2,2,140,0
685.0,130.0,1,10,5,143,1
567.0,69.0,1,6,3,141,0
555.0,250.5,1,9,3,141,1
307.44,45.0,1,6,3,141,0
606.48,77.5,1,12,4,142,1
506.2,78.0,1,10,5,143,1
506.2,78.5,1,10,5,143,1
531.0,108.0,1,6,3,141,0
1409.4,563.0,1,27,9,147,1
1925.0,161.0,1,28,7,145,0
199.0,2.0,1,2,1,139,0
302.0,19.0,1,6,2,140,1
786.96,113.0,1,18,6,144,1
482.88,160.5,1,9,3,141,1
260.76,52.0,1,4,2,140,0
260.76,114.0,1,4,2,140,0
708.0,73.0,1,8,4,142,1
1431.0,18.0,1,6,3,141,1
558.0,61.5,1,9,3,141,1
477.0,36.0,1,6,3,141,1
1064.35,142.5,1,21,7,145,1
756.0,247.2,1,14,7,145,1
686.28,21.0,1,14,7,145,1
444.0,86.0,1,8,2,140,0
318.0,128.5,1,2,2,140,1
318.0,12.0,1,4,2,140,1
633.0,93.0,1,9,3,141,0
489.0,42.0,1,6,3,141,0
1368.0,870.0,1,8,4,142,1
1918.0,182.0,1,28,14,152,1
89.0,2.0,1,2,1,139,0
456.0,78.0,1,8,4,142,1
488.0,8.0,1,8,4,142,1
1853.04,14.0,1,42,21,158,1
636.0,214.5,1,8,4,141,1
640.5,159.0,1,14,7,144,0
6431.0,364.0,1,59,59,196,0
215.0,21.0,1,3,1,138,0
648.0,195.0,1,12,6,143,1
1944.0,75.0,1,12,6,143,1
216.0,37.5,1,6,2,139,1
645.0,60.0,1,3,1,138,0
558.0,110.5,1,9,3,140,1
367.08,50.76,1,8,4,141,0
306.24,56.0,1,8,4,141,0
477.0,77.0,1,6,3,140,1
954.0,228.0,1,4,2,139,1
816.0,90.0,1,12,3,140,0
954.0,6.0,1,2,2,139,1
278.1,153.4,1,6,3,140,0
381.6,296.0,1,6,3,140,1
381.6,9.0,1,3,3,140,1
248.58,54.07,1,6,3,140,0
248.58,65.07,1,6,3,140,0
427.3,72.0,1,9,3,140,0
440.72,68.0,1,8,4,141,0
1241.1,452.5,1,21,7,144,0
684.0,97.5,1,12,6,143,0
648.0,121.0,1,12,4,141,0
1117.8,292.0,1,14,7,144,0
1002.0,84.0,1,4,2,139,1
354.0,60.5,1,4,2,139,1
569.56,169.0,1,8,4,141,0
475.2,76.8,1,12,4,141,0
456.0,56.0,1,8,4,141,1
877.92,168.5,1,16,4,141,1
516.0,34.9,1,8,4,141,1
151.0,2.0,1,3,1,138,1
387.0,6.0,1,2,1,138,1
666.96,98.0,1,14,7,144,0
330.0,58.5,1,8,4,141,0
712.8,140.7,1,18,6,143,0
387.0,78.0,1,6,3,140,1
475.2,81.8,1,12,4,141,0
1845.0,231.0,1,28,7,144,0
366.0,76.0,1,8,4,141,0
446.88,279.6,1,12,4,141,1
1220.4,142.0,1,14,7,144,0
1173.0,14.0,1,14,7,144,1
360.0,211.5,1,6,3,140,1
668.0,56.0,1,8,4,141,1
360.0,64.5,1,6,3,140,1
1029.0,129.5,1,14,7,143,1
333.6,146.0,1,9,3,139,0
185.0,21.0,1,3,1,137,0
416.0,123.0,1,4,4,140,0
668.0,56.0,1,8,4,140,1
435.36,129.0,1,8,4,140,1
405.0,51.0,1,9,3,139,0
