LodgingRevenue,OtherRevenue,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,req_room,Cluster
411.0,42.0,1,6,3,178,1,Premium Guests
797.0,132.6,1,14,7,182,0,Budget Guests
668.8,10.0,1,8,4,179,1,Premium Guests
496.0,104.0,1,8,4,179,0,Budget Guests
438.0,26.5,1,4,2,177,0,Budget Guests
496.0,80.0,1,8,4,179,0,Budget Guests
462.1,217.0,1,4,2,177,0,Budget Guests
268.0,46.0,1,3,1,176,0,Budget Guests
522.0,249.0,1,6,2,177,0,Budget Guests
345.04,60.0,1,6,2,177,1,Premium Guests
378.0,51.5,1,2,2,177,0,Budget Guests
2202.0,246.0,1,12,6,181,1,Premium Guests
119.0,2.0,1,2,1,176,1,Premium Guests
467.0,148.0,1,8,4,179,1,Premium Guests
163.5,24.0,1,2,1,176,1,Premium Guests
192.55,19.0,1,1,1,176,0,Budget Guests
452.0,32.0,1,8,4,175,0,Budget Guests
744.0,120.0,1,4,2,177,1,Premium Guests
559.0,82.0,1,6,3,175,1,Premium Guests
672.1,135.0,2,12,6,175,0,Budget Guests
201.0,2.0,1,3,1,175,1,Premium Guests
1396.0,128.0,1,20,4,178,1,Premium Guests
293.6,6.0,1,6,3,177,1,Premium Guests
98.8,2.0,1,2,1,175,1,Premium Guests
423.0,25.5,1,3,1,175,1,Premium Guests
129.0,135.5,1,2,1,175,1,Premium Guests
522.32,84.0,1,12,4,178,1,Premium Guests
223.0,7.0,1,1,1,175,1,Premium Guests
223.0,7.0,1,1,1,175,1,Premium Guests
59.0,9.5,1,1,1,175,0,Budget Guests
147.0,19.0,1,2,1,175,1,Premium Guests
248.58,218.57,1,6,3,177,0,Budget Guests
217.0,17.0,1,2,1,175,0,Budget Guests
740.0,118.0,1,12,4,178,1,Premium Guests
1431.0,229.0,1,36,9,183,1,Premium Guests
409.0,83.7,1,6,3,177,0,Budget Guests
278.1,38.4,1,6,3,177,0,Budget Guests
709.44,129.0,1,12,3,177,0,Budget Guests
687.0,72.0,1,9,3,177,0,Budget Guests
685.0,70.0,1,10,5,179,1,Premium Guests
483.3,54.0,1,3,1,175,1,Premium Guests
282.0,78.0,1,6,2,176,0,Budget Guests
1776.0,189.0,1,21,7,181,1,Premium Guests
470.0,62.0,1,6,2,176,0,Budget Guests
438.0,160.0,1,4,2,176,1,Premium Guests
555.0,132.0,1,9,3,177,0,Budget Guests
792.0,87.0,1,12,6,180,1,Premium Guests
666.0,182.0,1,12,3,177,0,Budget Guests
805.0,229.0,1,10,5,179,1,Premium Guests
520.0,8.0,1,8,4,178,0,Budget Guests
141.0,23.0,1,3,1,175,0,Budget Guests
119.0,6.0,1,2,1,175,0,Budget Guests
212.0,30.0,1,4,1,175,0,Budget Guests
381.0,57.0,1,6,3,177,1,Premium Guests
490.0,217.0,1,10,2,176,0,Budget Guests
360.96,56.0,1,8,4,178,0,Budget Guests
357.0,19.0,1,6,3,177,1,Premium Guests
311.7,42.0,1,6,3,177,1,Premium Guests
251.1,38.4,1,6,3,177,1,Premium Guests
382.5,56.0,1,9,3,177,0,Budget Guests
561.0,89.5,1,6,3,177,1,Premium Guests
400.0,186.0,1,8,2,176,1,Premium Guests
117.34,6.0,1,2,1,175,0,Budget Guests
984.0,63.5,1,8,4,178,1,Premium Guests
219.65,18.0,1,3,1,175,1,Premium Guests
360.96,72.0,1,8,4,178,0,Budget Guests
2522.0,608.0,2,14,4,174,0,Budget Guests
358.0,4.0,1,4,2,175,1,Premium Guests
83.7,10.8,1,2,1,174,0,Budget Guests
510.0,64.0,1,6,2,175,0,Budget Guests
203.96,28.0,1,4,2,175,0,Budget Guests
237.2,24.0,1,4,1,174,1,Premium Guests
216.96,14.0,1,2,2,175,0,Budget Guests
119.0,2.0,1,2,1,174,0,Budget Guests
201.0,2.0,1,2,1,174,0,Budget Guests
567.0,3.0,1,3,1,174,0,Budget Guests
603.0,9.0,1,3,1,174,0,Budget Guests
173.25,14.0,1,2,1,174,1,Premium Guests
519.75,72.0,1,2,1,174,1,Premium Guests
199.56,14.0,1,2,2,175,0,Budget Guests
199.28,14.0,1,2,2,175,1,Premium Guests
175.64,28.0,1,4,2,175,1,Premium Guests
334.4,28.0,1,4,2,175,1,Premium Guests
199.56,14.0,1,2,2,175,0,Budget Guests
179.0,13.0,1,1,1,174,0,Budget Guests
1299.0,213.0,1,27,9,182,1,Premium Guests
1299.0,299.49,1,27,9,182,0,Budget Guests
94.0,7.0,1,1,1,174,0,Budget Guests
141.0,12.0,1,3,1,174,0,Budget Guests
357.0,3.0,1,2,1,174,0,Budget Guests
183.0,34.5,1,2,1,174,1,Premium Guests
352.83,183.12,1,9,3,176,0,Budget Guests
207.0,21.0,1,2,1,174,1,Premium Guests
119.0,84.0,1,2,1,174,1,Premium Guests
410.0,22.0,1,2,2,175,0,Budget Guests
357.0,6.0,1,6,3,176,0,Budget Guests
334.4,103.48,1,4,2,175,1,Premium Guests
609.0,26.0,1,3,3,176,0,Budget Guests
486.0,0.0,1,8,4,177,0,Budget Guests
591.0,42.0,1,6,3,176,0,Budget Guests
1458.0,168.0,1,8,4,177,0,Budget Guests
197.6,28.0,1,4,2,175,1,Premium Guests
382.16,56.0,1,8,4,177,1,Premium Guests
1110.0,126.1,1,18,6,179,1,Premium Guests
358.0,278.5,1,4,2,175,0,Budget Guests
197.0,71.5,1,2,1,174,0,Budget Guests
407.0,108.0,1,6,3,176,0,Budget Guests
407.0,319.5,1,6,3,176,1,Premium Guests
254.0,97.0,1,4,2,175,1,Premium Guests
889.6,141.5,1,16,8,181,0,Budget Guests
357.0,6.0,1,6,3,176,1,Premium Guests
363.2,44.5,1,4,2,175,0,Budget Guests
863.0,208.5,1,14,7,180,1,Premium Guests
357.0,47.0,1,6,3,176,1,Premium Guests
299.0,14.0,1,2,1,174,0,Budget Guests
358.0,28.0,1,4,2,175,1,Premium Guests
286.0,168.5,1,4,2,175,1,Premium Guests
450.0,51.5,1,2,2,175,0,Budget Guests
119.0,2.0,1,2,1,174,0,Budget Guests
597.0,30.0,1,6,3,176,1,Premium Guests
124.38,15.5,1,1,1,174,0,Budget Guests
236.0,17.0,1,3,1,174,1,Premium Guests
358.4,28.0,1,4,2,175,1,Premium Guests
564.0,185.0,1,12,4,177,1,Premium Guests
472.5,11.0,1,6,3,176,0,Budget Guests
909.0,581.5,1,14,7,180,1,Premium Guests
467.4,10.0,1,10,5,178,1,Premium Guests
486.0,24.0,1,4,2,175,1,Premium Guests
238.0,4.0,1,4,2,175,1,Premium Guests
714.0,26.5,1,4,2,175,1,Premium Guests
979.0,115.0,1,14,7,180,1,Premium Guests
567.7,56.0,2,11,4,173,1,Premium Guests
342.4,124.5,1,4,2,175,1,Premium Guests
567.7,53.0,2,12,4,173,1,Premium Guests
292.0,174.5,1,6,2,175,0,Budget Guests
201.0,24.0,1,2,1,174,1,Premium Guests
567.7,53.0,2,12,4,173,1,Premium Guests
567.7,52.0,2,11,4,173,1,Premium Guests
510.68,71.0,1,12,4,177,0,Budget Guests
488.4,56.0,1,8,4,177,0,Budget Guests
488.4,56.0,1,8,4,177,0,Budget Guests
561.0,83.0,1,12,3,176,1,Premium Guests
388.0,14.0,1,2,2,175,0,Budget Guests
885.0,125.3,1,15,5,178,1,Premium Guests
376.2,14.0,1,2,2,175,0,Budget Guests
446.0,34.9,1,2,2,175,1,Premium Guests
297.6,42.0,1,6,3,176,1,Premium Guests
297.6,54.0,1,6,3,176,1,Premium Guests
595.68,138.0,1,14,7,180,1,Premium Guests
466.0,14.0,1,2,2,175,0,Budget Guests
2511.0,43.0,2,14,7,173,1,Premium Guests
1793.5,187.95,2,10,4,173,0,Budget Guests
357.0,6.0,1,2,1,174,1,Premium Guests
99.2,14.0,1,2,1,174,1,Premium Guests
606.0,152.0,2,8,4,173,1,Premium Guests
386.0,233.0,2,8,4,173,1,Premium Guests
1313.0,290.5,2,6,3,173,0,Budget Guests
935.1,117.0,1,6,3,176,0,Budget Guests
906.0,283.0,1,18,6,178,1,Premium Guests
867.5,263.5,1,15,5,177,1,Premium Guests
678.0,103.0,1,12,6,178,1,Premium Guests
189.0,2.0,1,2,1,173,0,Budget Guests
241.0,75.2,1,2,1,173,1,Premium Guests
624.0,72.0,1,12,4,176,1,Premium Guests
294.0,94.8,1,3,1,173,1,Premium Guests
1045.0,16.0,1,10,5,177,0,Budget Guests
203.0,7.0,1,1,1,173,0,Budget Guests
94.0,7.0,1,1,1,173,0,Budget Guests
147.2,24.0,1,2,1,173,1,Premium Guests
313.0,14.0,1,2,1,173,0,Budget Guests
510.0,164.0,1,10,2,174,0,Budget Guests
207.75,7.0,1,1,1,173,1,Premium Guests
1255.0,282.95,1,21,7,179,1,Premium Guests
334.0,72.0,1,6,3,175,1,Premium Guests
139.0,2.0,1,2,1,173,1,Premium Guests
1032.0,126.0,1,6,3,175,1,Premium Guests
2025.0,105.0,1,5,5,177,1,Premium Guests
1935.0,210.0,1,10,5,177,1,Premium Guests
186.0,76.0,1,4,1,173,1,Premium Guests
387.0,60.0,1,6,3,175,0,Budget Guests
387.0,78.0,1,6,3,175,0,Budget Guests
387.0,66.0,1,6,3,175,0,Budget Guests
518.0,52.0,1,8,4,176,0,Budget Guests
518.0,114.0,1,8,4,176,0,Budget Guests
2025.0,270.0,1,15,5,177,1,Premium Guests
610.0,117.0,1,10,5,177,1,Premium Guests
639.0,72.0,1,6,3,175,0,Budget Guests
1785.0,195.0,1,10,5,177,1,Premium Guests
595.0,120.0,1,15,5,177,1,Premium Guests
313.36,224.0,1,6,2,174,1,Premium Guests
149.1,14.0,1,2,1,173,0,Budget Guests
651.0,63.0,1,10,5,177,1,Premium Guests
177.0,43.5,1,2,1,173,0,Budget Guests
107.2,24.0,1,2,1,173,1,Premium Guests
475.2,76.8,1,12,4,176,0,Budget Guests
402.0,4.0,1,6,2,174,1,Premium Guests
358.0,58.0,1,4,2,174,1,Premium Guests
331.44,50.76,1,8,4,176,1,Premium Guests
169.5,7.0,1,1,1,173,0,Budget Guests
1561.5,78.0,1,6,3,175,0,Budget Guests
520.5,30.0,1,6,3,175,0,Budget Guests
595.0,135.0,1,10,5,177,0,Budget Guests
414.3,61.45,1,10,5,177,0,Budget Guests
1208.0,206.5,1,16,4,176,0,Budget Guests
367.0,87.0,1,6,3,175,0,Budget Guests
526.0,8.0,1,8,4,176,0,Budget Guests
1199.66,69.5,1,7,7,179,0,Budget Guests
183.0,17.0,1,1,1,173,0,Budget Guests
1935.0,210.0,1,10,5,177,1,Premium Guests
2025.0,105.0,1,5,5,177,1,Premium Guests
612.75,92.3,1,6,3,175,1,Premium Guests
4575.0,544.0,1,6,3,175,0,Budget Guests
716.0,89.3,1,8,4,176,1,Premium Guests
406.29,250.62,1,9,3,175,0,Budget Guests
735.0,200.0,1,10,5,177,1,Premium Guests
118.0,14.0,1,2,2,174,0,Budget Guests
94.0,7.0,1,1,1,173,1,Premium Guests
153.0,2.0,1,2,1,173,1,Premium Guests
1800.0,250.5,1,30,10,182,1,Premium Guests
714.0,169.0,1,12,6,178,0,Budget Guests
485.0,70.0,1,4,2,174,0,Budget Guests
3081.0,360.0,1,8,8,180,1,Premium Guests
979.0,237.25,1,16,8,180,1,Premium Guests
639.0,91.5,1,3,3,174,0,Budget Guests
123.0,14.0,1,2,1,172,0,Budget Guests
296.0,28.0,1,4,4,175,0,Budget Guests
296.0,28.0,1,4,4,175,0,Budget Guests
441.0,42.0,1,6,3,174,1,Premium Guests
600.0,72.0,1,12,3,174,1,Premium Guests
418.0,14.0,1,2,2,173,1,Premium Guests
978.0,126.0,1,18,6,177,1,Premium Guests
954.0,86.0,2,14,6,171,0,Budget Guests
122.0,21.0,1,4,2,173,0,Budget Guests
406.0,14.0,1,2,2,173,1,Premium Guests
690.0,126.0,1,10,5,176,0,Budget Guests
1165.5,25.5,1,15,5,176,0,Budget Guests
188.0,43.0,1,1,1,172,0,Budget Guests
510.0,154.9,1,6,2,173,0,Budget Guests
137.0,14.0,1,2,1,172,1,Premium Guests
511.0,71.0,1,6,3,174,1,Premium Guests
409.92,56.0,1,8,4,175,0,Budget Guests
376.0,28.0,1,4,4,175,0,Budget Guests
377.08,152.5,1,8,4,175,0,Budget Guests
224.0,64.0,1,2,1,172,0,Budget Guests
381.12,56.0,1,8,4,175,0,Budget Guests
512.0,176.0,1,8,4,175,1,Premium Guests
537.0,72.0,1,6,3,174,0,Budget Guests
845.0,10.0,1,10,5,176,0,Budget Guests
367.65,6.0,1,2,1,172,1,Premium Guests
524.55,63.0,1,3,1,172,1,Premium Guests
174.85,20.0,1,3,1,172,1,Premium Guests
174.85,21.0,1,3,1,172,1,Premium Guests
500.88,162.5,1,12,4,175,1,Premium Guests
795.0,63.0,1,9,3,174,1,Premium Guests
1881.0,90.0,1,6,3,174,1,Premium Guests
93.0,19.0,1,2,1,172,0,Budget Guests
588.8,56.0,1,8,4,175,1,Premium Guests
103.2,14.5,1,1,1,172,1,Premium Guests
548.0,56.0,1,8,4,175,1,Premium Guests
2220.0,366.0,1,12,4,175,1,Premium Guests
400.5,56.0,1,10,5,176,0,Budget Guests
145.86,71.0,1,3,1,172,0,Budget Guests
288.0,92.5,1,6,2,173,1,Premium Guests
274.0,28.0,1,4,2,173,1,Premium Guests
211.28,13.0,1,4,2,173,1,Premium Guests
802.0,195.97,2,8,4,171,0,Budget Guests
820.75,343.5,2,10,4,171,0,Budget Guests
894.0,33.0,2,13,4,171,0,Budget Guests
631.0,48.0,1,9,3,171,1,Premium Guests
858.0,42.0,1,6,6,177,1,Premium Guests
2574.0,459.0,1,6,6,177,1,Premium Guests
595.0,168.0,1,10,5,176,0,Budget Guests
734.0,19.2,1,12,6,177,1,Premium Guests
129.0,33.5,1,2,1,172,0,Budget Guests
474.0,58.0,1,8,2,173,1,Premium Guests
238.0,48.0,1,4,2,173,1,Premium Guests
635.36,31.0,1,8,4,175,1,Premium Guests
412.5,70.0,1,10,5,175,0,Budget Guests
1075.0,153.0,1,15,5,175,1,Premium Guests
1864.8,259.0,1,21,7,177,1,Premium Guests
467.0,42.0,1,6,3,173,1,Premium Guests
300.24,52.0,1,6,3,173,0,Budget Guests
249.0,110.0,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
905.5,85.3,1,15,5,175,1,Premium Guests
96.0,14.0,1,2,1,171,0,Budget Guests
780.0,43.1,1,4,4,174,0,Budget Guests
249.0,122.0,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
249.0,124.1,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
332.0,183.5,1,8,4,174,1,Premium Guests
249.0,116.0,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
249.0,151.5,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
249.0,110.0,1,6,3,173,1,Premium Guests
1141.0,177.0,1,21,7,177,1,Premium Guests
249.0,130.0,1,6,3,173,1,Premium Guests
251.1,38.4,1,6,3,173,1,Premium Guests
249.0,120.0,1,6,3,173,1,Premium Guests
249.0,119.5,1,6,3,173,1,Premium Guests
330.0,68.0,2,6,3,169,1,Premium Guests
623.0,50.0,1,6,3,173,0,Budget Guests
330.84,45.0,1,6,3,173,1,Premium Guests
330.84,30.0,1,6,3,173,1,Premium Guests
321.84,41.5,1,6,3,173,0,Budget Guests
648.0,45.0,1,4,2,172,1,Premium Guests
216.0,320.0,1,4,2,172,1,Premium Guests
529.0,66.0,2,8,4,170,1,Premium Guests
411.0,72.0,1,6,3,173,0,Budget Guests
1640.0,258.5,1,12,6,176,1,Premium Guests
120.0,22.0,1,2,1,171,1,Premium Guests
120.0,2.0,1,2,1,171,1,Premium Guests
313.2,62.0,1,6,2,172,0,Budget Guests
903.0,20.0,2,6,3,170,1,Premium Guests
358.0,85.0,1,4,2,172,0,Budget Guests
1017.0,46.8,1,9,3,173,1,Premium Guests
130.5,14.0,1,2,1,171,0,Budget Guests
339.0,2.0,1,6,3,173,1,Premium Guests
155.0,2.0,1,2,1,171,0,Budget Guests
894.0,65.0,1,12,3,173,0,Budget Guests
156.0,17.0,1,3,1,171,1,Premium Guests
506.0,80.5,1,8,4,174,1,Premium Guests
256.0,48.0,1,4,2,172,1,Premium Guests
108.0,94.5,1,2,1,171,0,Budget Guests
216.0,269.99,1,4,2,172,1,Premium Guests
306.0,421.5,1,6,2,172,1,Premium Guests
274.0,31.0,1,4,2,172,0,Budget Guests
740.46,14.0,1,14,7,177,0,Budget Guests
740.46,14.0,1,14,7,177,0,Budget Guests
1285.0,137.5,1,15,5,175,0,Budget Guests
317.34,8.5,1,6,3,173,0,Budget Guests
226.0,2.0,1,2,2,172,1,Premium Guests
246.0,77.0,1,4,2,172,0,Budget Guests
585.9,143.6,1,14,7,177,0,Budget Guests
300.24,18.0,1,6,3,173,0,Budget Guests
395.28,90.0,1,9,3,173,0,Budget Guests
179.0,12.0,1,2,1,171,1,Premium Guests
387.0,6.0,1,6,3,173,1,Premium Guests
873.0,97.0,1,14,7,176,1,Premium Guests
355.44,51.0,1,9,3,172,1,Premium Guests
111.2,1.0,1,1,1,170,1,Premium Guests
111.2,2.0,1,2,1,170,1,Premium Guests
1498.0,259.0,1,24,6,175,0,Budget Guests
566.0,24.0,1,8,4,173,1,Premium Guests
258.0,12.0,1,4,2,171,1,Premium Guests
548.0,48.0,1,8,4,173,0,Budget Guests
2316.0,381.0,1,8,4,173,0,Budget Guests
274.0,28.0,1,4,2,171,1,Premium Guests
212.0,30.0,1,4,1,170,0,Budget Guests
246.0,28.0,1,4,2,171,0,Budget Guests
279.0,4.0,2,4,2,169,1,Premium Guests
240.3,23.0,1,6,3,172,0,Budget Guests
99.0,7.0,1,1,1,170,0,Budget Guests
306.0,70.0,1,6,2,171,1,Premium Guests
342.0,48.0,1,6,3,172,1,Premium Guests
319.68,93.0,1,6,2,171,1,Premium Guests
595.0,70.0,1,10,5,174,0,Budget Guests
258.0,23.0,1,4,2,171,1,Premium Guests
917.7,117.0,1,14,7,176,1,Premium Guests
274.0,33.0,1,4,2,171,1,Premium Guests
274.0,36.0,1,4,2,171,1,Premium Guests
108.0,2.0,1,2,1,170,0,Budget Guests
258.0,72.5,1,4,2,171,1,Premium Guests
258.0,147.5,1,4,2,171,1,Premium Guests
258.0,135.0,1,4,2,171,1,Premium Guests
226.0,58.0,2,4,2,119,0,Budget Guests
695.0,143.0,1,9,3,172,1,Premium Guests
155.0,20.0,1,4,1,170,0,Budget Guests
1086.48,362.0,1,22,11,180,0,Budget Guests
342.0,42.0,1,6,3,172,0,Budget Guests
726.3,60.0,1,9,3,172,0,Budget Guests
258.0,118.5,1,4,2,171,1,Premium Guests
171.2,14.0,1,2,1,170,1,Premium Guests
171.2,33.0,1,2,1,170,1,Premium Guests
339.0,6.0,1,6,3,172,0,Budget Guests
400.0,34.3,1,6,2,171,1,Premium Guests
1053.5,150.5,1,16,8,177,0,Budget Guests
216.0,105.99,1,4,2,171,1,Premium Guests
337.35,60.5,1,6,3,172,0,Budget Guests
509.85,163.9,1,10,5,174,0,Budget Guests
509.85,110.4,1,10,5,174,0,Budget Guests
384.0,63.3,1,6,3,172,0,Budget Guests
444.0,63.0,1,9,3,172,0,Budget Guests
750.4,113.0,1,14,7,176,0,Budget Guests
342.0,42.0,1,6,3,172,0,Budget Guests
822.0,84.0,1,12,6,175,1,Premium Guests
185.0,21.0,1,3,1,170,0,Budget Guests
258.0,21.5,1,4,2,171,1,Premium Guests
639.0,51.0,1,2,1,170,0,Budget Guests
213.0,102.49,1,2,1,170,0,Budget Guests
258.0,9.0,1,4,2,171,1,Premium Guests
639.0,342.5,1,6,3,172,0,Budget Guests
1734.0,174.0,1,6,3,172,1,Premium Guests
756.0,49.0,2,6,3,169,1,Premium Guests
756.0,74.0,2,6,3,169,1,Premium Guests
1085.0,120.0,2,8,4,169,1,Premium Guests
1217.4,424.25,2,16,8,169,1,Premium Guests
387.0,130.0,1,6,3,172,1,Premium Guests
233.36,235.5,1,6,2,170,1,Premium Guests
780.64,463.5,1,21,7,175,1,Premium Guests
127.2,2.0,1,2,1,169,1,Premium Guests
710.0,122.5,1,8,4,172,0,Budget Guests
324.0,15.5,1,6,3,171,1,Premium Guests
506.2,70.0,1,10,5,173,1,Premium Guests
185.0,21.0,1,3,1,169,1,Premium Guests
780.0,374.5,2,15,5,168,1,Premium Guests
1109.0,98.0,1,14,7,175,1,Premium Guests
613.84,101.0,2,15,5,168,1,Premium Guests
1350.0,211.0,1,20,10,178,0,Budget Guests
114.0,55.5,1,2,1,169,1,Premium Guests
262.48,19.5,1,3,1,169,1,Premium Guests
324.0,6.0,1,6,3,171,1,Premium Guests
330.0,39.0,1,2,2,170,0,Budget Guests
1361.0,49.0,1,7,7,175,1,Premium Guests
1596.0,316.0,1,4,2,170,1,Premium Guests
345.6,8.0,1,8,4,172,1,Premium Guests
290.25,49.5,1,9,3,171,0,Budget Guests
139.0,2.0,1,2,1,169,1,Premium Guests
735.0,83.0,1,10,5,173,1,Premium Guests
1029.0,185.0,1,14,7,175,1,Premium Guests
122.0,50.5,1,2,1,169,1,Premium Guests
411.0,42.0,1,6,3,171,1,Premium Guests
4160.0,277.7,1,26,26,194,0,Budget Guests
1833.0,217.5,1,10,5,173,1,Premium Guests
611.0,25.0,1,10,5,173,1,Premium Guests
596.8,295.5,1,8,4,172,1,Premium Guests
160.2,39.0,1,4,2,170,1,Premium Guests
274.0,28.0,1,4,2,170,1,Premium Guests
513.8,35.0,1,5,5,173,1,Premium Guests
129.0,26.0,1,2,1,169,0,Budget Guests
2079.0,189.0,1,9,3,171,1,Premium Guests
292.0,56.0,1,8,4,172,1,Premium Guests
441.0,42.0,1,6,3,171,1,Premium Guests
416.4,64.0,1,8,4,172,0,Budget Guests
645.0,18.5,1,10,5,173,0,Budget Guests
536.0,75.5,1,10,5,173,1,Premium Guests
548.0,150.0,1,10,5,173,1,Premium Guests
972.0,283.5,1,16,4,172,0,Budget Guests
740.0,87.0,1,12,4,172,1,Premium Guests
241.6,4.0,1,6,2,170,0,Budget Guests
98.04,2.0,1,2,1,169,1,Premium Guests
924.0,138.0,1,12,4,172,1,Premium Guests
643.0,94.0,1,10,5,173,0,Budget Guests
149.0,2.0,1,2,1,169,1,Premium Guests
666.0,215.5,1,12,3,171,0,Budget Guests
306.0,25.75,1,4,2,170,0,Budget Guests
936.0,127.0,1,6,2,170,0,Budget Guests
548.0,56.0,1,8,4,172,1,Premium Guests
149.0,2.0,1,2,1,169,0,Budget Guests
384.0,42.0,1,6,3,171,1,Premium Guests
1449.0,151.8,1,9,3,171,1,Premium Guests
516.0,56.0,1,8,4,172,1,Premium Guests
834.0,39.2,1,12,6,174,0,Budget Guests
645.0,61.0,1,10,5,173,0,Budget Guests
606.9,89.5,1,10,5,173,0,Budget Guests
1251.0,18.0,1,6,3,171,1,Premium Guests
155.8,76.5,1,2,1,169,1,Premium Guests
856.0,274.5,1,12,3,171,1,Premium Guests
813.0,15.0,1,6,3,171,1,Premium Guests
593.1,196.0,1,10,5,173,1,Premium Guests
324.0,414.0,1,6,3,171,1,Premium Guests
387.0,6.0,1,6,3,171,1,Premium Guests
147.0,72.0,1,2,1,169,1,Premium Guests
159.0,1.0,1,1,1,168,0,Budget Guests
249.0,166.5,1,6,3,170,1,Premium Guests
159.0,11.0,1,2,1,168,1,Premium Guests
1607.0,149.5,1,22,11,178,1,Premium Guests
249.0,210.5,1,6,3,170,1,Premium Guests
1561.5,210.0,1,10,5,172,1,Premium Guests
249.0,124.0,1,6,3,170,1,Premium Guests
652.0,84.0,1,12,4,171,0,Budget Guests
215.0,31.0,1,3,1,168,0,Budget Guests
580.5,90.0,1,15,5,172,1,Premium Guests
1778.0,285.0,1,28,14,181,0,Budget Guests
179.0,7.0,1,1,1,168,0,Budget Guests
411.0,42.0,1,6,3,170,0,Budget Guests
1085.0,207.0,1,15,5,172,1,Premium Guests
870.0,262.0,1,12,4,171,1,Premium Guests
249.0,122.0,1,6,3,170,1,Premium Guests
387.0,104.5,1,6,3,170,1,Premium Guests
1022.0,177.5,1,15,3,170,1,Premium Guests
249.0,120.0,1,6,3,170,1,Premium Guests
118.0,14.0,1,2,2,169,1,Premium Guests
441.0,52.0,1,6,3,170,1,Premium Guests
433.2,152.0,1,9,3,170,0,Budget Guests
249.0,124.0,1,6,3,170,1,Premium Guests
548.0,127.0,1,8,4,171,1,Premium Guests
1053.0,84.0,1,12,6,173,1,Premium Guests
167.0,14.0,1,2,1,168,0,Budget Guests
959.0,91.0,1,14,7,174,1,Premium Guests
959.0,98.0,1,14,7,174,1,Premium Guests
1071.0,49.0,1,7,7,174,1,Premium Guests
392.4,71.0,1,9,3,170,1,Premium Guests
959.0,98.0,1,14,7,174,1,Premium Guests
187.2,20.0,1,4,1,168,0,Budget Guests
1165.0,431.0,1,15,5,172,1,Premium Guests
925.0,90.0,1,10,5,172,1,Premium Guests
249.0,118.0,1,6,3,170,1,Premium Guests
208.2,112.0,1,4,2,169,0,Budget Guests
334.0,46.5,1,4,2,169,1,Premium Guests
600.0,70.0,1,10,5,172,1,Premium Guests
590.0,191.0,1,10,5,172,0,Budget Guests
345.6,42.0,1,6,3,170,1,Premium Guests
345.6,42.0,1,6,3,170,1,Premium Guests
345.6,42.0,1,6,3,170,1,Premium Guests
1112.0,190.0,1,12,6,173,1,Premium Guests
362.0,29.0,1,6,2,169,1,Premium Guests
987.0,141.0,1,14,7,174,0,Budget Guests
3885.0,399.0,1,21,7,174,0,Budget Guests
306.0,19.0,1,2,2,169,1,Premium Guests
600.0,125.5,1,10,5,172,1,Premium Guests
1171.8,193.2,1,28,14,181,1,Premium Guests
1271.8,167.2,2,30,15,167,1,Premium Guests
903.0,239.5,1,14,7,173,0,Budget Guests
100.0,2.0,1,2,1,167,0,Budget Guests
148.0,14.0,1,2,2,168,0,Budget Guests
188.0,14.0,1,2,2,168,0,Budget Guests
346.0,14.0,1,2,2,168,0,Budget Guests
148.0,30.0,1,2,2,168,0,Budget Guests
148.0,20.5,1,2,2,168,0,Budget Guests
179.0,1.0,1,1,1,167,1,Premium Guests
1092.0,133.5,1,21,7,173,1,Premium Guests
94.0,7.0,1,1,1,167,0,Budget Guests
109.0,7.0,1,1,1,167,0,Budget Guests
159.0,33.2,1,1,1,167,0,Budget Guests
516.0,56.0,1,8,4,170,1,Premium Guests
370.0,62.0,1,6,2,168,0,Budget Guests
626.4,158.0,1,12,4,170,1,Premium Guests
114.0,49.5,1,2,1,167,1,Premium Guests
202.4,31.0,1,3,1,167,1,Premium Guests
645.0,63.0,1,9,3,169,1,Premium Guests
240.3,9.0,1,6,3,169,0,Budget Guests
725.1,102.0,1,14,7,173,0,Budget Guests
906.0,135.0,1,4,2,168,0,Budget Guests
114.0,14.0,1,2,1,167,1,Premium Guests
558.0,167.5,1,9,3,169,1,Premium Guests
5418.0,7.0,1,42,42,208,0,Budget Guests
476.0,141.0,1,8,4,170,1,Premium Guests
186.0,85.0,1,3,1,167,1,Premium Guests
548.0,155.0,1,8,4,170,1,Premium Guests
332.0,66.0,1,6,2,168,1,Premium Guests
59.0,7.0,1,1,1,167,1,Premium Guests
548.0,105.7,1,8,4,170,1,Premium Guests
1110.0,124.6,1,20,5,171,1,Premium Guests
89.0,2.0,1,2,1,167,0,Budget Guests
268.0,21.0,1,3,1,167,0,Budget Guests
990.0,129.0,1,15,5,171,1,Premium Guests
